Customer_ID,Name,Age,Gender,Location,Join_Date,Total_Spent
5722,Alice,50,Female,Los Angeles,2023-04-01,1277.39
5723,Louis,40,Male,Chicago,2023-04-08,622.15
5724,Adam,45,Male,Nice,2023-09-26,1121.2
5725,Sarah,62,Male,Miami,2023-06-26,548.28
5726,Charlie,51,Female,Toulouse,2023-03-12,131.93
5727,Lucas,49,Female,New York,2024-01-24,201.92
5728,Sarah,20,Female,Boston,2024-05-29,116.7
5729,Adam,30,Male,Paris,2024-08-02,385.35
5730,Tom,33,Female,San Antonio,2024-08-29,0.0
5731,Nathan,24,Male,Miami,2023-02-28,0.0
5732,Lina,22,Male,Chicago,2024-07-06,72.35
5733,Manon,48,Male,Seattle,2024-07-31,89.99
5734,Manon,48,Male,Toulouse,2024-04-13,0.0
5735,Nathan,60,Male,Los Angeles,2024-05-30,662.25
5736,Jules,33,Male,Lyon,2024-07-03,159.45
5737,Louis,40,Male,Miami,2023-10-17,87.45
5738,Nathan,38,Male,Los Angeles,2024-05-06,0.0
5739,Lina,47,Female,Dallas,2023-10-11,846.26
5740,Bob,42,Male,Chicago,2023-09-04,77.25
5741,Ines,18,Male,Miami,2024-06-04,183.45
5742,Chloe,50,Male,Lyon,2023-12-07,515.7
5743,Camille,21,Male,Seattle,2023-10-01,476.74
5744,Manon,26,Male,Philadelphia,2024-01-31,96.15
5745,Sarah,47,Female,San Antonio,2024-07-07,0.0
5746,Nathan,40,Female,Phoenix,2024-05-08,1490.15
5747,Adam,28,Female,Miami,2024-09-28,474.75
5748,Louis,29,Male,Dallas,2024-07-09,215.34
5749,Emma,38,Male,Houston,2023-05-01,0.0
5750,Grace,32,Female,Los Angeles,2024-03-05,87.45
5751,Alice,40,Male,Marseille,2024-08-10,504.3
5752,Emma,31,Female,Paris,2024-03-16,0.0
5753,Chloe,23,Female,Dallas,2024-07-06,858.16
5754,Nathan,38,Female,Miami,2024-09-11,713.31
5755,Tom,36,Male,Denver,2024-04-12,0.0
5756,Emma,62,Male,Chicago,2023-07-13,592.6
5757,Lucas,44,Female,Paris,2023-03-04,0.0
5758,Sarah,46,Male,Phoenix,2024-05-17,0.0
5759,Ines,49,Male,Denver,2023-02-25,0.0
5760,Alice,47,Male,Paris,2024-10-10,216.8
5761,Noah,36,Male,Houston,2024-04-03,557.32
5762,Ines,27,Female,Lyon,2023-02-16,0.0
5763,Charlie,49,Male,Marseille,2023-07-19,316.1
5764,Manon,34,Male,Paris,2024-05-21,232.68
5765,Emma,28,Female,Miami,2023-06-13,295.0
5766,Bob,22,Male,Atlanta,2023-06-16,239.3
5767,Sarah,40,Male,Denver,2023-04-22,697.95
5768,Grace,26,Male,Toulouse,2024-01-12,191.1
5769,Alice,40,Male,Houston,2023-09-28,1008.9
5770,Lina,37,Male,Marseille,2023-09-03,0.0
5771,Lina,39,Female,Miami,2024-01-27,349.8
5772,Charlie,39,Female,Seattle,2023-02-10,1173.54
5773,Adam,32,Female,Denver,2023-07-25,0.0
5774,Tom,25,Female,Atlanta,2024-09-03,39.9
5775,Grace,26,Female,Marseille,2023-10-10,289.6
5776,Emma,51,Female,Boston,2023-06-07,569.13
5777,Tom,43,Male,Toulouse,2023-12-01,0.0
5778,Hugo,53,Female,Marseille,2023-11-13,0.0
5779,Grace,38,Male,Boston,2023-06-20,171.2
5780,Nathan,18,Female,Los Angeles,2024-02-02,92.75
5781,Tom,53,Female,Lyon,2024-08-08,0.0
5782,Ines,37,Female,Dallas,2023-09-30,215.06
5783,Bob,49,Male,San Antonio,2023-06-18,42.8
5784,Nathan,41,Male,Denver,2023-11-27,36.06
5785,Chloe,35,Male,Boston,2023-06-01,265.85
5786,Camille,30,Male,Miami,2024-06-15,244.5
5787,Adam,22,Male,Houston,2024-01-15,388.2
5788,Grace,44,Female,Toulouse,2023-05-24,1081.27
5789,Nathan,32,Male,Boston,2024-02-12,0.0
5790,Lea,18,Male,Boston,2024-09-05,0.0
5791,Lea,40,Female,Houston,2024-10-09,156.9
5792,Lina,40,Male,Chicago,2024-10-01,319.28
5793,Hugo,45,Female,Nice,2024-03-12,73.55
5794,Tom,27,Male,Lyon,2023-03-15,629.71
5795,Jules,18,Male,Lyon,2024-02-05,1497.64
5796,Grace,36,Male,Los Angeles,2023-05-28,742.52
5797,Sarah,25,Female,Chicago,2024-09-23,0.0
5798,Noah,18,Female,Houston,2024-04-17,64.8
5799,Camille,30,Male,Marseille,2024-01-25,0.0
5800,Manon,43,Female,Lyon,2024-09-14,127.38
5801,Lucas,38,Male,Denver,2024-03-07,1025.63
5802,Emma,34,Female,Chicago,2024-04-22,58.95
5803,Charlie,53,Male,New York,2023-01-28,0.0
5804,Hugo,44,Male,Nice,2023-12-16,112.7
5805,Grace,36,Female,Chicago,2023-11-24,0.0
5806,Sarah,21,Male,Los Angeles,2024-02-20,750.72
5807,Adam,32,Male,Nice,2023-12-08,105.8
5808,Hugo,48,Female,Chicago,2023-10-01,104.9
5809,Ines,40,Male,San Antonio,2024-01-08,448.81
5810,Alice,49,Female,Los Angeles,2024-01-29,560.6
5811,Grace,29,Male,Nice,2024-07-11,0.0
5812,Ines,23,Male,Dallas,2023-08-25,72.4
5813,Adam,27,Female,Toulouse,2023-09-17,0.0
5814,Ines,27,Male,New York,2024-07-08,377.06
5815,Emma,29,Male,Dallas,2024-08-20,151.34
5816,Charlie,18,Female,Marseille,2024-02-08,128.65
5817,Lina,41,Female,Lyon,2023-10-29,234.58
5818,Grace,46,Male,Paris,2023-10-10,649.5
5819,Jules,22,Female,Houston,2023-04-24,588.13
5820,Jules,57,Male,Chicago,2024-06-27,979.87
5821,Ines,44,Female,Dallas,2024-08-30,356.93
5822,Nathan,25,Female,Chicago,2024-03-26,1079.9
5823,Sarah,38,Male,Lyon,2024-04-03,443.3
5824,Lea,39,Male,New York,2023-12-11,91.7
5825,Hugo,26,Female,Toulouse,2023-08-18,259.6
5826,Alice,53,Male,Toulouse,2023-09-01,816.45
5827,Adam,42,Female,Marseille,2024-07-01,375.38
5828,Louis,27,Female,Denver,2023-09-09,0.0
5829,Alice,21,Male,Dallas,2024-07-20,417.21
5830,Charlie,41,Female,New York,2023-11-11,474.6
5831,Grace,38,Male,New York,2023-05-08,0.0
5832,Chloe,18,Male,Phoenix,2023-01-06,0.0
5833,Nathan,37,Male,Boston,2024-05-09,95.8
5834,Manon,18,Male,Denver,2023-04-14,522.0
5835,Lea,22,Female,Nice,2023-08-31,280.35
5836,Hugo,43,Female,Miami,2024-06-24,223.76
5837,Chloe,46,Female,Atlanta,2024-10-28,0.0
5838,Nathan,32,Female,Marseille,2023-02-27,0.0
5839,Sarah,38,Female,New York,2024-03-05,988.06
5840,Nathan,26,Male,Boston,2023-04-06,1160.64
5841,Charlie,55,Female,Chicago,2023-04-25,2052.85
5842,Ines,58,Male,Chicago,2023-04-22,516.36
5843,Emma,53,Male,Houston,2024-05-19,188.0
5844,Louis,40,Female,Philadelphia,2024-06-14,146.26
5845,Chloe,41,Female,Los Angeles,2024-02-18,17.78
5846,Louis,60,Female,Miami,2024-04-23,280.97
5847,Noah,39,Female,Atlanta,2023-05-21,595.0
5848,Nathan,52,Male,Chicago,2024-03-23,465.25
5849,Nathan,21,Female,Miami,2023-04-11,0.0
5850,Alice,42,Female,San Antonio,2023-05-06,0.0
5851,Ines,33,Female,Dallas,2023-01-09,0.0
5852,Jules,22,Female,Toulouse,2023-06-12,132.79
5853,Lina,24,Female,Chicago,2023-07-22,0.0
5854,Louis,31,Female,Toulouse,2024-06-19,0.0
5855,Sarah,28,Male,Dallas,2024-02-03,89.99
5856,Hugo,40,Female,Chicago,2023-02-08,698.14
5857,Lucas,51,Male,Lyon,2023-11-11,0.0
5858,Louis,64,Male,San Antonio,2023-10-29,0.0
5859,Jules,33,Male,Marseille,2023-07-06,72.6
5860,Lina,30,Female,Boston,2024-05-19,0.0
5861,Manon,61,Male,Philadelphia,2023-04-12,539.0
5862,Adam,25,Male,Marseille,2023-04-27,76.4
5863,Jules,50,Female,New York,2023-10-11,556.2
5864,Nathan,43,Male,Boston,2024-08-25,89.99
5865,Camille,35,Female,Seattle,2023-10-24,804.18
5866,Lucas,40,Female,Philadelphia,2023-10-27,500.35
5867,Jules,29,Male,Philadelphia,2024-10-23,0.0
5868,Jules,41,Male,Boston,2024-01-02,81.2
5869,Sarah,39,Male,Los Angeles,2023-06-07,0.0
5870,Alice,42,Male,Phoenix,2023-04-19,56.07
5871,Bob,23,Male,San Antonio,2024-02-09,221.85
5872,Grace,33,Male,Toulouse,2023-11-25,248.9
5873,Nathan,47,Male,Atlanta,2024-09-15,0.0
5874,Charlie,41,Male,Boston,2023-04-07,156.9
5875,Lina,40,Female,Denver,2023-09-09,178.8
5876,Noah,56,Female,Boston,2023-04-17,0.0
5877,Grace,35,Female,Nice,2024-10-06,190.35
5878,Louis,24,Female,Miami,2023-08-09,631.9
5879,Louis,18,Female,Houston,2023-01-21,249.46
5880,Bob,36,Female,Houston,2023-08-20,0.0
5881,Emma,29,Female,Dallas,2024-07-13,300.47
5882,Camille,37,Male,Denver,2024-04-28,401.42
5883,Emma,47,Male,Marseille,2024-05-19,315.66
5884,Manon,40,Female,Dallas,2023-12-04,321.85
5885,Ines,35,Male,Phoenix,2024-03-25,241.03
5886,Lucas,37,Female,Phoenix,2023-06-01,407.36
5887,Ines,39,Female,Paris,2023-04-24,763.05
5888,Camille,47,Male,San Antonio,2023-03-23,0.0
5889,Sarah,49,Female,Marseille,2023-12-25,74.5
5890,Lea,53,Male,Denver,2023-02-13,0.0
5891,Charlie,31,Male,Boston,2024-04-01,0.0
5892,Emma,20,Female,Atlanta,2023-03-27,65.0
5893,Manon,32,Female,Lyon,2024-03-19,429.15
5894,Charlie,45,Female,Lyon,2023-02-01,36.06
5895,Sarah,33,Male,Denver,2023-01-09,0.0
5896,Noah,57,Male,Lyon,2024-04-21,290.49
5897,Ines,41,Male,Seattle,2023-06-19,639.55
5898,Bob,47,Female,Dallas,2024-05-19,568.5
5899,Grace,50,Male,Boston,2024-04-07,0.0
5900,Lea,44,Male,Marseille,2024-04-12,79.52
5901,Nathan,20,Male,Boston,2024-04-02,0.0
5902,Adam,46,Female,Seattle,2024-08-07,221.18
5903,Noah,36,Male,Toulouse,2023-09-27,0.0
5904,Grace,48,Female,Chicago,2024-05-28,47.9
5905,Alice,24,Male,Houston,2023-10-06,1354.85
5906,Chloe,26,Male,New York,2023-12-07,348.03
5907,Lea,24,Female,Houston,2023-04-09,350.26
5908,Ines,41,Female,Marseille,2023-11-13,594.81
5909,Nathan,50,Female,Phoenix,2023-10-02,579.06
5910,Noah,46,Female,Philadelphia,2024-02-12,372.3
5911,Adam,24,Female,Atlanta,2024-05-31,47.9
5912,Lea,35,Male,Paris,2023-07-24,986.61
5913,Sarah,25,Male,Paris,2023-02-04,1369.84
5914,Charlie,46,Male,San Antonio,2023-06-14,69.95
5915,Bob,35,Female,Boston,2023-06-24,557.27
5916,Charlie,55,Female,Seattle,2024-04-07,244.51
5917,Noah,38,Male,Philadelphia,2024-08-11,0.0
5918,Manon,47,Female,New York,2023-07-14,602.7
5919,Nathan,30,Male,Chicago,2023-08-30,786.95
5920,Sarah,25,Male,Miami,2023-08-12,184.05
5921,Manon,34,Male,Chicago,2023-10-22,0.0
5922,Camille,44,Male,Atlanta,2023-10-08,1181.49
5923,Emma,57,Female,Atlanta,2023-11-04,0.0
5924,Charlie,52,Female,Boston,2023-07-30,653.54
5925,Noah,41,Male,New York,2023-02-14,0.0
5926,Chloe,39,Male,Lyon,2023-08-02,0.0
5927,Emma,18,Male,Houston,2023-05-25,336.82
5928,Tom,43,Male,Chicago,2024-07-20,157.74
5929,Ines,26,Male,Marseille,2024-07-28,629.9
5930,Adam,41,Female,Atlanta,2023-09-30,219.35
5931,Tom,27,Male,Boston,2024-10-13,0.0
5932,Louis,31,Male,New York,2023-01-08,102.4
5933,Manon,47,Female,Phoenix,2024-10-14,182.0
5934,Adam,38,Female,New York,2024-08-30,0.0
5935,Lea,40,Female,Phoenix,2024-03-19,294.71
5936,Lea,45,Female,Boston,2024-06-08,139.0
5937,Charlie,22,Male,Los Angeles,2024-10-09,0.0
5938,Charlie,28,Female,Chicago,2023-02-04,0.0
5939,Grace,32,Male,San Antonio,2024-10-03,233.2
5940,Hugo,40,Female,Philadelphia,2023-07-19,212.0
5941,Charlie,41,Male,Miami,2024-06-16,0.0
5942,Manon,33,Male,Los Angeles,2024-06-21,643.1
5943,Chloe,44,Female,Miami,2024-07-28,0.0
5944,Hugo,29,Male,Philadelphia,2024-06-27,271.5
5945,Manon,30,Male,San Antonio,2024-09-14,0.0
5946,Louis,18,Male,Paris,2024-08-06,284.8
5947,Alice,38,Female,Miami,2023-11-27,0.0
5948,Louis,43,Male,Denver,2024-04-28,941.94
5949,Chloe,33,Male,Phoenix,2023-04-01,487.5
5950,Alice,44,Male,Phoenix,2024-07-28,419.6
5951,Bob,47,Female,Chicago,2023-08-05,185.6
5952,Bob,37,Female,San Antonio,2024-04-19,324.9
5953,Manon,42,Male,Dallas,2024-05-21,289.75
5954,Grace,47,Male,Denver,2023-05-28,177.9
5955,Hugo,53,Female,Houston,2023-08-11,431.3
5956,Noah,45,Female,Atlanta,2023-08-06,303.8
5957,Bob,40,Male,Los Angeles,2023-09-08,0.0
5958,Chloe,59,Female,San Antonio,2023-12-05,321.0
5959,Lina,31,Female,Chicago,2024-01-06,89.5
5960,Charlie,32,Female,Nice,2024-09-01,444.7
5961,Nathan,33,Female,Lyon,2023-04-23,147.58
5962,Lea,54,Male,Miami,2024-07-28,129.9
5963,Chloe,68,Female,Philadelphia,2024-03-25,733.57
5964,Lucas,49,Female,Toulouse,2024-02-03,887.36
5965,Sarah,41,Female,Boston,2023-01-30,354.8
5966,Chloe,28,Male,Boston,2023-10-17,751.18
5967,Hugo,53,Female,Toulouse,2024-09-26,0.0
5968,Grace,51,Female,Atlanta,2023-06-29,527.2
5969,Manon,42,Female,Atlanta,2023-09-21,1463.0
5970,Jules,41,Male,Paris,2023-01-13,39.55
5971,Sarah,18,Female,Nice,2024-02-12,495.8
5972,Noah,43,Female,Phoenix,2023-04-23,299.13
5973,Camille,20,Female,Lyon,2023-01-04,0.0
5974,Emma,27,Male,Atlanta,2023-01-07,0.0
5975,Manon,58,Male,Paris,2023-04-15,129.9
5976,Jules,48,Male,Boston,2024-07-05,0.0
5977,Emma,52,Female,Toulouse,2023-02-27,135.5
5978,Tom,32,Male,Atlanta,2024-02-02,479.7
5979,Manon,41,Female,Los Angeles,2024-03-03,128.65
5980,Jules,29,Male,Dallas,2024-01-31,105.85
5981,Chloe,36,Female,Seattle,2023-09-01,0.0
5982,Manon,18,Female,Houston,2024-09-18,95.7
5983,Lina,55,Female,Boston,2023-01-27,0.0
5984,Grace,18,Male,Los Angeles,2024-03-19,0.0
5985,Lina,24,Male,Lyon,2024-09-10,324.8
5986,Hugo,44,Female,Lyon,2023-09-17,1478.85
5987,Noah,25,Male,Denver,2023-01-20,0.0
5988,Lina,44,Female,Seattle,2023-10-07,603.7
5989,Tom,23,Female,Boston,2023-07-09,0.0
5990,Grace,39,Male,Philadelphia,2023-02-21,58.95
5991,Sarah,29,Female,Denver,2024-06-16,73.31
5992,Lina,61,Male,San Antonio,2023-07-20,209.85
5993,Alice,26,Male,Toulouse,2024-02-25,166.72
5994,Lucas,47,Male,Denver,2024-10-18,209.8
5995,Alice,29,Female,Boston,2024-06-12,421.85
5996,Charlie,23,Male,Lyon,2024-04-12,0.0
5997,Manon,51,Female,Philadelphia,2023-05-12,0.0
5998,Grace,48,Male,Houston,2024-07-06,319.68
5999,Lucas,32,Male,Dallas,2024-01-19,106.8
6000,Louis,43,Male,Atlanta,2024-07-04,73.8
6001,Hugo,48,Female,Seattle,2023-11-02,0.0
6002,Grace,44,Female,Lyon,2023-07-11,423.4
6003,Louis,28,Male,Nice,2024-04-27,202.3
6004,Charlie,21,Male,Phoenix,2023-01-25,2449.88
6005,Lina,25,Male,New York,2024-08-19,306.27
6006,Chloe,53,Female,Miami,2023-09-08,99.5
6007,Hugo,50,Female,Paris,2024-08-29,102.8
6008,Chloe,60,Female,Paris,2023-11-17,1232.62
6009,Bob,33,Female,San Antonio,2024-07-04,325.25
6010,Lucas,41,Male,Paris,2023-01-11,0.0
6011,Nathan,31,Male,New York,2024-05-03,463.0
6012,Hugo,45,Male,Philadelphia,2023-09-18,699.25
6013,Alice,24,Male,Toulouse,2024-01-25,1114.0
6014,Camille,23,Female,Miami,2024-08-23,262.2
6015,Emma,42,Male,Nice,2023-02-17,0.0
6016,Manon,57,Female,Paris,2023-06-05,766.19
6017,Grace,26,Male,Boston,2024-10-09,325.2
6018,Lea,38,Female,Houston,2023-08-24,63.45
6019,Jules,48,Female,Chicago,2023-02-15,0.0
6020,Jules,18,Female,Nice,2023-09-24,0.0
6021,Chloe,18,Female,Phoenix,2023-10-19,91.25
6022,Camille,38,Female,New York,2023-09-06,374.22
6023,Sarah,42,Female,Toulouse,2024-06-25,0.0
6024,Lucas,23,Male,Seattle,2023-10-25,527.72
6025,Adam,39,Female,Marseille,2023-11-11,144.15
6026,Bob,41,Female,Marseille,2024-04-05,858.18
6027,Camille,20,Male,Nice,2023-07-25,161.35
6028,Lea,51,Male,Lyon,2024-10-02,188.74
6029,Adam,26,Female,New York,2024-09-28,715.25
6030,Hugo,36,Female,Phoenix,2024-09-23,144.75
6031,Louis,54,Male,Boston,2023-09-12,0.0
6032,Ines,43,Female,Dallas,2024-02-09,0.0
6033,Ines,47,Female,Boston,2024-03-03,619.1
6034,Adam,37,Male,Seattle,2023-10-17,126.4
6035,Manon,18,Male,San Antonio,2023-12-29,426.81
6036,Manon,42,Male,New York,2023-11-10,1079.16
6037,Chloe,30,Male,Denver,2023-08-19,548.65
6038,Lucas,26,Male,New York,2023-10-13,0.0
6039,Lina,27,Male,Nice,2023-08-13,0.0
6040,Tom,45,Male,Seattle,2024-07-01,119.6
6041,Lucas,42,Female,Lyon,2023-06-10,331.42
6042,Chloe,38,Female,Denver,2024-01-18,586.06
6043,Noah,20,Male,Boston,2023-06-26,1254.65
6044,Camille,43,Female,Marseille,2023-06-20,1978.86
6045,Chloe,33,Male,Marseille,2023-04-16,54.8
6046,Ines,34,Female,Marseille,2024-08-31,513.69
6047,Lucas,47,Female,Marseille,2023-05-04,272.41
6048,Ines,34,Female,Chicago,2023-06-19,680.0
6049,Lina,38,Female,Seattle,2024-06-02,0.0
6050,Chloe,21,Male,Marseille,2023-07-19,0.0
6051,Ines,44,Male,Atlanta,2023-05-16,73.55
6052,Alice,37,Female,Los Angeles,2024-10-27,91.7
6053,Nathan,54,Female,Nice,2023-07-09,0.0
6054,Jules,32,Male,Seattle,2023-04-06,395.75
6055,Noah,46,Female,Atlanta,2023-12-23,0.0
6056,Emma,57,Male,Atlanta,2023-06-09,158.7
6057,Louis,23,Female,Paris,2024-02-02,301.45
6058,Manon,44,Female,Atlanta,2023-04-23,1661.76
6059,Tom,46,Female,Atlanta,2023-10-07,136.05
6060,Noah,20,Male,Phoenix,2024-04-12,0.0
6061,Adam,18,Female,Seattle,2023-04-22,0.0
6062,Grace,28,Male,Lyon,2024-09-16,1126.07
6063,Chloe,40,Female,Seattle,2024-04-17,208.55
6064,Sarah,20,Male,Los Angeles,2024-05-18,712.39
6065,Louis,29,Female,Houston,2023-11-05,642.02
6066,Camille,46,Male,Chicago,2024-10-03,0.0
6067,Lea,37,Male,Lyon,2024-04-01,164.4
6068,Alice,33,Female,Los Angeles,2024-10-18,0.0
6069,Manon,34,Male,Toulouse,2024-08-06,369.05
6070,Manon,55,Female,Dallas,2024-05-21,928.51
6071,Sarah,50,Female,Miami,2023-07-11,332.88
6072,Lina,25,Male,Denver,2024-09-25,396.35
6073,Lina,40,Female,Boston,2024-10-15,509.77
6074,Lea,34,Female,Marseille,2023-08-18,327.65
6075,Camille,20,Female,Denver,2023-09-09,239.8
6076,Sarah,31,Male,Atlanta,2023-08-06,0.0
6077,Lea,18,Female,Phoenix,2023-04-04,0.0
6078,Lina,50,Female,Paris,2023-03-28,156.75
6079,Manon,49,Male,Dallas,2024-09-19,0.0
6080,Lucas,39,Male,Seattle,2023-05-06,256.4
6081,Chloe,51,Female,Denver,2024-08-05,134.75
6082,Jules,50,Female,Chicago,2023-11-23,180.57
6083,Tom,31,Female,Marseille,2024-08-18,234.52
6084,Ines,34,Male,Paris,2023-05-19,751.12
6085,Charlie,30,Female,Seattle,2023-07-12,393.2
6086,Lea,34,Male,Houston,2023-06-11,0.0
6087,Manon,69,Male,Chicago,2023-11-05,876.0
6088,Tom,75,Female,Toulouse,2023-01-24,539.16
6089,Alice,52,Female,Miami,2023-06-25,182.5
6090,Ines,43,Female,Miami,2023-06-16,660.62
6091,Charlie,44,Male,San Antonio,2024-04-11,248.85
6092,Camille,45,Male,Philadelphia,2024-06-09,0.0
6093,Ines,47,Male,Lyon,2024-06-30,335.06
6094,Chloe,49,Female,Los Angeles,2023-09-14,603.09
6095,Tom,41,Male,New York,2023-09-18,314.7
6096,Jules,27,Male,Marseille,2023-04-17,278.25
6097,Hugo,57,Female,Chicago,2023-12-02,94.2
6098,Camille,57,Female,Nice,2023-11-27,999.57
6099,Emma,38,Male,Lyon,2023-05-17,0.0
6100,Manon,37,Female,Paris,2023-08-27,63.45
6101,Sarah,44,Female,Miami,2023-02-07,0.0
6102,Grace,36,Female,Lyon,2023-09-22,1995.35
6103,Ines,28,Female,Atlanta,2023-01-28,0.0
6104,Lea,43,Male,Atlanta,2023-06-06,45.68
6105,Adam,42,Male,Miami,2024-01-01,685.35
6106,Noah,32,Male,San Antonio,2023-05-23,188.35
6107,Nathan,34,Male,Marseille,2024-08-18,231.3
6108,Adam,20,Male,Philadelphia,2024-08-17,1181.43
6109,Manon,32,Male,Boston,2023-10-26,149.0
6110,Chloe,25,Female,Los Angeles,2023-11-30,577.86
6111,Noah,18,Female,Boston,2023-08-15,25.5
6112,Jules,36,Male,Paris,2024-05-13,79.1
6113,Nathan,25,Female,Nice,2024-07-09,314.7
6114,Louis,28,Male,Dallas,2023-06-03,529.18
6115,Hugo,21,Female,Houston,2023-11-13,449.93
6116,Tom,39,Female,Miami,2023-07-10,0.0
6117,Camille,28,Female,Denver,2023-03-10,1052.6
6118,Tom,18,Male,Philadelphia,2024-01-21,288.6
6119,Lucas,46,Male,Philadelphia,2024-06-18,0.0
6120,Ines,22,Male,Phoenix,2023-10-14,772.6
6121,Lea,35,Female,Paris,2023-05-11,67.85
6122,Noah,31,Male,San Antonio,2024-07-20,72.12
6123,Emma,30,Male,Houston,2024-10-20,0.0
6124,Nathan,30,Female,Boston,2023-11-22,329.49
6125,Sarah,71,Male,Chicago,2023-10-17,299.0
6126,Chloe,56,Female,Lyon,2024-01-15,89.99
6127,Tom,34,Male,Lyon,2024-02-14,35.6
6128,Adam,50,Male,Nice,2023-09-28,0.0
6129,Bob,37,Male,Atlanta,2023-04-27,0.0
6130,Bob,38,Male,Seattle,2023-09-15,95.8
6131,Adam,48,Male,Marseille,2023-07-11,0.0
6132,Alice,50,Female,Philadelphia,2023-07-20,527.72
6133,Sarah,52,Male,Chicago,2023-04-29,223.5
6134,Hugo,24,Male,Denver,2023-09-25,989.2
6135,Lina,53,Female,San Antonio,2023-12-22,237.15
6136,Ines,25,Female,Nice,2023-11-15,0.0
6137,Nathan,21,Male,Dallas,2023-04-09,474.87
6138,Lea,39,Female,Atlanta,2024-10-24,0.0
6139,Emma,37,Female,Toulouse,2023-01-25,0.0
6140,Manon,33,Female,Paris,2023-12-28,498.25
6141,Lina,31,Male,Nice,2023-06-19,0.0
6142,Grace,37,Male,Philadelphia,2024-04-26,374.4
6143,Lina,25,Male,Denver,2024-04-23,914.6
6144,Bob,19,Male,Seattle,2024-03-30,550.19
6145,Lucas,18,Female,Lyon,2024-06-25,76.4
6146,Camille,31,Male,Toulouse,2024-09-29,137.5
6147,Bob,48,Male,Paris,2023-03-02,194.4
6148,Lea,23,Male,Houston,2023-08-24,332.46
6149,Nathan,41,Male,Houston,2024-07-28,328.64
6150,Hugo,56,Male,Boston,2024-09-20,277.48
6151,Camille,41,Female,Seattle,2023-06-14,1256.8
6152,Jules,22,Male,Lyon,2023-11-02,286.3
6153,Lea,51,Female,Dallas,2023-11-05,176.92
6154,Bob,18,Female,Boston,2024-06-22,89.0
6155,Grace,18,Female,Dallas,2024-05-20,419.19
6156,Nathan,52,Male,Houston,2023-01-13,1508.31
6157,Charlie,32,Female,Denver,2024-03-04,627.3
6158,Alice,43,Female,New York,2023-02-28,212.34
6159,Manon,45,Female,San Antonio,2024-09-29,73.31
6160,Alice,59,Female,San Antonio,2023-01-03,433.9
6161,Lea,23,Female,Philadelphia,2024-09-02,338.55
6162,Manon,29,Male,Denver,2024-02-12,310.3
6163,Lina,53,Female,Chicago,2024-01-15,213.62
6164,Tom,43,Female,Phoenix,2023-04-04,75.96
6165,Ines,48,Female,Denver,2023-05-29,0.0
6166,Adam,33,Male,Los Angeles,2023-02-15,164.4
6167,Jules,42,Male,Dallas,2024-04-11,303.6
6168,Camille,49,Male,Lyon,2024-02-05,319.8
6169,Sarah,33,Male,Atlanta,2023-06-18,0.0
6170,Chloe,48,Female,Marseille,2023-07-06,1033.4
6171,Adam,19,Male,Dallas,2024-03-28,1348.55
6172,Lea,53,Female,Phoenix,2024-09-07,165.65
6173,Sarah,21,Female,Boston,2023-01-04,239.4
6174,Nathan,35,Male,Denver,2023-05-03,201.25
6175,Jules,57,Female,Atlanta,2023-07-20,390.17
6176,Louis,52,Male,New York,2024-10-28,0.0
6177,Adam,37,Male,Houston,2024-10-15,759.86
6178,Lucas,42,Male,Paris,2024-04-16,196.15
6179,Tom,33,Male,New York,2024-08-08,203.25
6180,Charlie,59,Male,Dallas,2023-05-06,209.8
6181,Adam,26,Male,Nice,2023-03-06,326.7
6182,Noah,50,Male,Toulouse,2024-07-25,993.05
6183,Manon,41,Male,Boston,2023-03-18,364.85
6184,Bob,19,Female,Denver,2023-01-14,407.2
6185,Charlie,22,Female,Lyon,2023-07-01,0.0
6186,Noah,32,Male,Marseille,2023-01-25,136.9
6187,Adam,49,Female,Paris,2024-02-06,493.75
6188,Manon,48,Female,Lyon,2024-06-24,0.0
6189,Charlie,41,Male,Miami,2023-03-31,0.0
6190,Emma,68,Male,San Antonio,2023-12-22,915.09
6191,Camille,28,Female,Houston,2023-01-06,509.52
6192,Grace,39,Female,Toulouse,2023-09-29,0.0
6193,Lea,26,Female,Toulouse,2024-05-16,0.0
6194,Chloe,25,Female,Philadelphia,2023-07-26,759.12
6195,Charlie,20,Male,Lyon,2024-02-24,225.4
6196,Sarah,29,Female,Denver,2024-08-08,719.4
6197,Lea,72,Male,Chicago,2024-10-17,0.0
6198,Ines,30,Female,Lyon,2023-11-15,91.25
6199,Emma,18,Male,Atlanta,2024-05-14,293.9
6200,Louis,51,Female,Dallas,2023-12-18,458.7
6201,Ines,40,Female,Los Angeles,2024-05-01,505.36
6202,Nathan,53,Female,Seattle,2024-02-27,0.0
6203,Chloe,46,Male,Atlanta,2023-02-15,401.53
6204,Jules,33,Male,San Antonio,2023-10-22,133.32
6205,Manon,39,Female,Atlanta,2024-09-11,0.0
6206,Louis,32,Female,Nice,2024-02-11,274.75
6207,Sarah,60,Male,Los Angeles,2023-03-08,802.95
6208,Tom,36,Female,Chicago,2023-04-28,284.3
6209,Alice,45,Female,Toulouse,2023-10-14,1261.02
6210,Grace,26,Male,Paris,2023-03-02,264.08
6211,Grace,42,Female,Dallas,2024-07-18,541.95
6212,Chloe,64,Male,Miami,2023-12-03,389.0
6213,Emma,33,Male,New York,2023-02-24,898.1
6214,Ines,39,Male,Miami,2023-12-01,49.9
